date,FU666000105.Q,FU665013005.Q,FU664090005.Q,FU663020003.Q,FU662051003.Q,FU664022005.Q,FU663069103.Q,FU663061105.Q,FU663061703.Q,FU663062003.Q,FU663063005.Q,FU663069005.Q,FU663064103.Q,FU663092003.Q,FU663090005.Q,FU664190005.Q,FU662151003.Q,FU663163003.Q,FU664123005.Q,FU663168005.Q,FU153067005.Q,FU663164103.Q,FU663170003.Q,FU663178003.Q,FU663192003.Q,FU663190005.Q,FU663194005.Q,FU663193005.Q,FU662090205.Q,FU667005005.Q
2001:Q4,1387.00,4314.00,24884.00,-6607.00,21882.00,-50514.00,-2632.00,-57593.00,-2663.00,3013.00,9361.00,-61515.00,12857.00,4295.00,104486.00,10295.00,-8665.00,-4721.00,-50918.00,-7455.00,-43463.00,-3314.00,3075.00,443.00,1389.00,82868.00,-30535.00,113403.00,-9862.00,-17516.00
2002:Q1,2676.00,3575.00,15058.00,-4066.00,39340.00,-16203.00,-514.00,-11479.00,-5964.00,-5404.00,7158.00,-4645.00,-366.00,4216.00,-3218.00,9466.00,47299.00,-3918.00,-14151.00,567.00,-14718.00,-505.00,-2864.00,21.00,-900.00,-13449.00,31961.00,-45410.00,-2067.00,-6492.00
2002:Q2,2804.00,3535.00,60720.00,2636.00,36834.00,53412.00,3162.00,11588.00,18135.00,3813.00,16714.00,-21767.00,7157.00,2594.00,-20146.00,66421.00,107042.00,4380.00,-33274.00,2320.00,-35594.00,4371.00,-5765.00,-279.00,-900.00,-11482.00,-22085.00,10603.00,2328.00,4969.00
2002:Q3,2705.00,3532.00,18354.00,-5230.00,63876.00,-17172.00,-6461.00,-9876.00,-1130.00,2847.00,-2552.00,-21158.00,-580.00,2642.00,-4024.00,29410.00,21587.00,3809.00,-10780.00,-5010.00,-5770.00,8094.00,1185.00,-17.00,-900.00,3982.00,-23502.00,27484.00,2450.00,10228.00
2002:Q4,3027.00,3470.00,-117489.00,3757.00,-33187.00,9692.00,-852.00,-3961.00,3010.00,760.00,10735.00,-1929.00,-2989.00,-4063.00,-88770.00,-122425.00,-50600.00,-5990.00,-8107.00,-3893.00,-4214.00,-1733.00,5651.00,-268.00,-900.00,-58401.00,11252.00,-69653.00,-2077.00,-5379.00
2003:Q1,2405.00,3141.00,20344.00,-41.00,-29741.00,46464.00,3198.00,21393.00,36279.00,-1818.00,-12588.00,11355.00,-3174.00,2983.00,-7502.00,22457.00,-9587.00,9608.00,17332.00,5068.00,12264.00,3459.00,-8917.00,287.00,718.00,9628.00,14870.00,-5242.00,-71.00,1377.00
2003:Q2,3946.00,3206.00,220823.00,-597.00,94210.00,-49808.00,-4828.00,-80689.00,11290.00,2921.00,21498.00,88960.00,8870.00,1896.00,77292.00,207983.00,97099.00,-4057.00,106263.00,6801.00,99462.00,-7346.00,6752.00,295.00,718.00,9479.00,-4425.00,13904.00,-1220.00,-12100.00
2003:Q3,3803.00,3305.00,-12163.00,278.00,-60741.00,33799.00,4209.00,71350.00,-53571.00,1956.00,9855.00,-20818.00,-3045.00,2234.00,36130.00,-14674.00,503.00,2465.00,-18667.00,-4777.00,-13890.00,1973.00,-2785.00,56.00,718.00,1530.00,9061.00,-7531.00,-467.00,-2013.00
2003:Q4,4389.00,3369.00,67748.00,3305.00,15421.00,49044.00,3282.00,29636.00,-2103.00,773.00,17456.00,-45063.00,1488.00,4449.00,39104.00,60155.00,77522.00,-1649.00,-19450.00,-839.00,-18611.00,-6124.00,-4250.00,-234.00,718.00,15258.00,10921.00,4337.00,-1636.00,-6574.00
2004:Q1,6627.00,3581.00,180101.00,5800.00,89828.00,-19837.00,163.00,-25861.00,10050.00,170.00,-4359.00,19083.00,10439.00,11711.00,63077.00,174810.00,103183.00,12987.00,42443.00,4778.00,37665.00,-2280.00,6381.00,169.00,772.00,13136.00,21882.00,-8746.00,-1981.00,-2246.00
2004:Q2,3543.00,3663.00,92926.00,466.00,143434.00,-81101.00,437.00,-93988.00,-7475.00,5144.00,14781.00,17263.00,4325.00,4803.00,3736.00,100443.00,46215.00,618.00,21157.00,-2867.00,24024.00,7541.00,-2522.00,114.00,772.00,26886.00,-21877.00,48763.00,-338.00,7398.00
2004:Q3,5357.00,3783.00,222972.00,-348.00,103358.00,126709.00,-80.00,69300.00,45597.00,3410.00,8482.00,-5316.00,-7012.00,1092.00,4489.00,223866.00,217829.00,8301.00,-9159.00,2855.00,-12014.00,2784.00,2159.00,299.00,772.00,80.00,-1383.00,1463.00,801.00,2468.00
2004:Q4,6762.00,3878.00,14807.00,9801.00,-57677.00,-60127.00,-1861.00,-31801.00,-24632.00,-1621.00,-212.00,55678.00,7407.00,16036.00,43689.00,6929.00,-69711.00,-6660.00,61323.00,-3127.00,64450.00,-5464.00,1804.00,-138.00,772.00,27649.00,11889.00,15760.00,-2646.00,-4995.00
2005:Q1,6737.00,3484.00,177171.00,-2049.00,74991.00,43469.00,2384.00,17686.00,911.00,4383.00,18105.00,3704.00,6979.00,4990.00,45087.00,181605.00,192390.00,2789.00,-11535.00,979.00,-12514.00,5793.00,-1068.00,413.00,-650.00,-7134.00,89015.00,-96149.00,607.00,7688.00
2005:Q2,2012.00,3565.00,135361.00,-1880.00,42168.00,15338.00,12077.00,-42227.00,27754.00,-3931.00,21665.00,-582.00,-4395.00,255.00,84457.00,130334.00,105731.00,-1306.00,11176.00,1214.00,9962.00,-3311.00,77.00,-1354.00,-650.00,20167.00,22509.00,-2342.00,-196.00,-6581.00
2005:Q3,3179.00,3631.00,160797.00,-1224.00,83470.00,-26933.00,1335.00,-15072.00,-17861.00,2875.00,1790.00,-3912.00,-5783.00,-63.00,115242.00,158408.00,124007.00,7000.00,-5490.00,1002.00,-6492.00,1969.00,10178.00,540.00,-650.00,22057.00,9846.00,12211.00,-1203.00,-2841.00
2005:Q4,586.00,3672.00,-64386.00,-1268.00,-73849.00,42708.00,-3565.00,19592.00,-17069.00,7597.00,36153.00,-23069.00,23342.00,-10852.00,-21398.00,-69655.00,-52280.00,-8359.00,1313.00,4027.00,-2714.00,-1140.00,-2148.00,286.00,-650.00,-6252.00,12490.00,-18742.00,-425.00,-8355.00
2006:Q1,5573.00,4309.00,194777.00,6061.00,33755.00,16363.00,6452.00,-15849.00,29040.00,-7332.00,4052.00,20724.00,-951.00,5923.00,112902.00,183923.00,131544.00,8775.00,35165.00,6994.00,28171.00,2161.00,-7177.00,486.00,-4846.00,18058.00,14334.00,3724.00,-243.00,-9590.00
2006:Q2,5394.00,4385.00,120880.00,12132.00,6389.00,-32213.00,917.00,-68264.00,25142.00,2336.00,7656.00,-680.00,1081.00,1828.00,132343.00,119172.00,32151.00,1633.00,41554.00,825.00,40729.00,305.00,13036.00,246.00,-730.00,31147.00,9428.00,21719.00,-170.00,-699.00
2006:Q3,4994.00,4460.00,260807.00,-4875.00,78878.00,63582.00,6380.00,38191.00,5797.00,503.00,12711.00,14435.00,-363.00,1918.00,107232.00,252060.00,229774.00,1242.00,9242.00,573.00,8669.00,-4496.00,-5610.00,457.00,-1274.00,23557.00,-1001.00,24558.00,-832.00,-8213.00
2006:Q4,6040.00,4527.00,23044.00,10702.00,-134210.00,38684.00,-9690.00,43458.00,-22923.00,12476.00,15363.00,44936.00,-7.00,5901.00,57038.00,15485.00,-6789.00,-5223.00,2272.00,2689.00,-417.00,-5591.00,4951.00,-464.00,1728.00,30172.00,27013.00,3159.00,-5571.00,-6046.00
2007:Q1,-9319.00,5921.00,440339.00,1379.00,161787.00,90441.00,12823.00,25573.00,9726.00,-2456.00,44775.00,-9797.00,13189.00,6693.00,176647.00,446597.00,324100.00,14864.00,42595.00,1429.00,41166.00,7327.00,3373.00,743.00,5839.00,45925.00,-37517.00,83442.00,1831.00,-8982.00
2007:Q2,-7510.00,6021.00,192464.00,7966.00,43218.00,-96949.00,2746.00,-97851.00,-25156.00,5541.00,17771.00,58621.00,7688.00,14098.00,157822.00,190404.00,8840.00,9963.00,64487.00,727.00,63760.00,713.00,13821.00,-65.00,1736.00,92323.00,9159.00,83164.00,-1414.00,-15591.00
2007:Q3,780.00,6108.00,22495.00,-3530.00,-9899.00,132275.00,6155.00,43997.00,92018.00,-8829.00,-1066.00,-35319.00,-6217.00,1288.00,-56103.00,33184.00,92200.00,-7342.00,4967.00,5474.00,-507.00,6989.00,-3344.00,-14.00,1763.00,-61881.00,48463.00,-110344.00,-154.00,5361.00
2007:Q4,-6268.00,6202.00,-137623.00,18685.00,-27710.00,82836.00,1086.00,10374.00,100552.00,4998.00,-34174.00,31056.00,10703.00,2288.00,-255481.00,-109238.00,-159644.00,-21470.00,108363.00,-3632.00,111995.00,17243.00,-16287.00,-1283.00,-358.00,-39123.00,-3663.00,-35460.00,3321.00,15916.00
2008:Q1,-15988.00,5142.00,246211.00,17398.00,93994.00,60376.00,20374.00,51290.00,-7136.00,15951.00,-20103.00,40583.00,-22863.00,3482.00,53241.00,290927.00,136412.00,15566.00,167307.00,41551.00,125756.00,30621.00,-2348.00,-143.00,11937.00,-70510.00,4988.00,-75498.00,2085.00,23586.00
2008:Q2,-19140.00,5150.00,-280499.00,-6773.00,5799.00,-173072.00,-4581.00,-59623.00,3133.00,-14270.00,-97731.00,-73217.00,12298.00,1653.00,-47187.00,-249850.00,-230246.00,4112.00,-73982.00,-50530.00,-23452.00,27409.00,-4407.00,574.00,10437.00,17263.00,41011.00,-23748.00,-1010.00,6359.00
2008:Q3,-24293.00,5104.00,128734.00,46329.00,84752.00,127398.00,51033.00,84124.00,38848.00,10143.00,-56750.00,112397.00,-4293.00,2139.00,-239988.00,165549.00,57987.00,-7555.00,213094.00,213729.00,-635.00,9180.00,-4725.00,-79.00,22727.00,-126508.00,-31075.00,-95433.00,1428.00,7418.00
2008:Q4,-39296.00,4898.00,-1274804.00,-41856.00,-490062.00,-103461.00,-88240.00,199797.00,-107393.00,-23205.00,-84420.00,-237377.00,-13604.00,5987.00,-394431.00,-1195242.00,-829560.00,20141.00,-453161.00,-171917.00,-281244.00,53006.00,-13195.00,-53.00,10660.00,7819.00,89723.00,-81904.00,9101.00,35369.00
2009:Q1,-5649.00,6100.00,-226807.00,-16914.00,64924.00,-117736.00,-15822.00,-59682.00,-20670.00,-1.00,-21561.00,-36238.00,-14866.00,3032.00,-109009.00,-194444.00,-134254.00,-15028.00,-100205.00,-26835.00,-73370.00,34784.00,26627.00,196.00,-2794.00,-9586.00,-134669.00,125083.00,5816.00,20614.00
2009:Q2,9982.00,5902.00,38881.00,-11136.00,-47027.00,9520.00,11383.00,24995.00,-44760.00,-432.00,18334.00,9024.00,-5037.00,2597.00,80940.00,-20209.00,-38146.00,15098.00,-7654.00,-19365.00,11711.00,-34287.00,6719.00,1819.00,3692.00,38034.00,8466.00,29568.00,-5484.00,-55010.00
2009:Q3,17220.00,5813.00,91319.00,-10095.00,42043.00,-62310.00,-11730.00,-50212.00,-35651.00,3587.00,31696.00,22675.00,3991.00,3888.00,91127.00,47761.00,23698.00,6888.00,17797.00,-9233.00,27030.00,-32293.00,12397.00,1748.00,-1885.00,21565.00,-57381.00,78946.00,-2154.00,-32150.00
2009:Q4,15352.00,5784.00,-139689.00,8788.00,-163274.00,-8874.00,-7994.00,17252.00,-30692.00,-6465.00,19025.00,29977.00,11333.00,2983.00,-20622.00,-138978.00,-148083.00,-11174.00,1069.00,2141.00,-1072.00,-627.00,3152.00,-529.00,3110.00,11721.00,16755.00,-5034.00,2383.00,10279.00
2010:Q1,7291.00,4361.00,232678.00,-544.00,224950.00,27581.00,-3043.00,643.00,16630.00,4912.00,8439.00,-14577.00,-16340.00,1703.00,9905.00,214880.00,219026.00,-599.00,-816.00,-160.00,-656.00,-13159.00,-7849.00,-1335.00,2307.00,17332.00,17668.00,-336.00,-27.00,-14868.00
2010:Q2,3929.00,4411.00,-29812.00,-4105.00,84235.00,-13844.00,-5404.00,-36528.00,34375.00,-5327.00,-960.00,18623.00,812.00,3030.00,-118563.00,-8059.00,385.00,8655.00,1529.00,-1124.00,2653.00,20968.00,-10222.00,-24.00,1128.00,-31949.00,-21151.00,-10798.00,1471.00,21271.00
2010:Q3,5482.00,4497.00,-26623.00,3451.00,-74424.00,12105.00,1098.00,-13313.00,11655.00,4192.00,8473.00,15211.00,-10164.00,4166.00,23032.00,-33198.00,-57559.00,-4792.00,14275.00,1368.00,12907.00,-8596.00,3082.00,2008.00,805.00,18379.00,8075.00,10304.00,-800.00,-5590.00
2010:Q4,9135.00,4592.00,58122.00,7400.00,8680.00,19070.00,2051.00,20724.00,-23724.00,810.00,19209.00,43232.00,7218.00,-244.00,-27234.00,46790.00,34016.00,33607.00,14774.00,6164.00,8610.00,-10339.00,-37001.00,-2720.00,8971.00,5248.00,-55780.00,61028.00,234.00,-6789.00
2011:Q1,2231.00,3850.00,78873.00,-8162.00,59583.00,-161.00,3338.00,-16205.00,3380.00,-3545.00,12871.00,36065.00,7921.00,3008.00,-19381.00,74031.00,80880.00,-1484.00,6866.00,299.00,6567.00,-2714.00,314.00,580.00,4845.00,-11925.00,31301.00,-43226.00,-3331.00,-6461.00
2011:Q2,1783.00,3950.00,44171.00,16649.00,17468.00,-9264.00,2651.00,-21990.00,21533.00,3573.00,-15031.00,-811.00,851.00,2977.00,16301.00,56633.00,-9650.00,-18173.00,56607.00,9792.00,46815.00,7704.00,848.00,112.00,6312.00,13243.00,-17620.00,30863.00,-370.00,10296.00
2011:Q3,-1009.00,4123.00,-5441.00,5644.00,144296.00,-44498.00,-1487.00,22610.00,-7957.00,-3979.00,-53685.00,-54532.00,-9381.00,1565.00,-48535.00,41393.00,27548.00,-10854.00,26266.00,17664.00,8602.00,33523.00,-2930.00,-651.00,6295.00,-38914.00,571.00,-39485.00,1110.00,41702.00
2011:Q4,3297.00,4225.00,-88477.00,795.00,-66778.00,52652.00,1401.00,104641.00,-19038.00,-5167.00,-29185.00,-13097.00,-4388.00,-2687.00,-54974.00,-102613.00,-28320.00,-7382.00,-57874.00,3236.00,-61110.00,-24426.00,-2042.00,-1156.00,702.00,18157.00,26109.00,-7952.00,-272.00,-15064.00
2012:Q1,10151.00,3243.00,81121.00,5518.00,-33005.00,71252.00,1564.00,20210.00,920.00,3786.00,44772.00,5133.00,3017.00,4035.00,25171.00,36337.00,31855.00,6189.00,5669.00,-2887.00,8556.00,-45358.00,3054.00,456.00,2507.00,24765.00,68396.00,-43631.00,7200.00,-37877.00
2012:Q2,4809.00,3307.00,14758.00,-12186.00,25707.00,-12493.00,-9016.00,-2602.00,21156.00,-3518.00,-18513.00,-21034.00,2955.00,749.00,31060.00,23684.00,35103.00,4122.00,16670.00,-2623.00,19293.00,6280.00,-3836.00,-143.00,1694.00,-37413.00,-28645.00,-8768.00,1207.00,10428.00
2012:Q3,5363.00,3295.00,28636.00,8308.00,32691.00,-10409.00,-1471.00,-10975.00,-4299.00,-2140.00,8476.00,23748.00,7905.00,2094.00,-35701.00,16136.00,21223.00,-16308.00,8232.00,-338.00,8570.00,-6688.00,-492.00,830.00,3037.00,7504.00,16385.00,-8881.00,-1202.00,-10433.00
2012:Q4,3075.00,3343.00,49197.00,14701.00,29722.00,55538.00,-3286.00,56347.00,4100.00,-2395.00,772.00,42261.00,-4191.00,435.00,-89269.00,50843.00,42989.00,4332.00,2234.00,-3316.00,5550.00,-4975.00,1239.00,-596.00,8696.00,-2573.00,15137.00,-17710.00,-503.00,1378.00
2013:Q1,7175.00,3539.00,-98794.00,-16556.00,-119648.00,-47201.00,24.00,-43905.00,-15700.00,4416.00,7964.00,1721.00,-19510.00,5305.00,97095.00,-116064.00,-123216.00,-1059.00,-6559.00,6918.00,-13477.00,-11349.00,1153.00,1341.00,1517.00,23421.00,8995.00,14426.00,-1313.00,-13634.00
2013:Q2,2017.00,3527.00,-45740.00,10123.00,-39593.00,-90839.00,-559.00,-36985.00,-28077.00,-12017.00,-13201.00,-236.00,4133.00,1507.00,69165.00,-54380.00,-83659.00,13962.00,48380.00,-2110.00,50490.00,-10396.00,257.00,16.00,1936.00,-25037.00,12628.00,-37665.00,161.00,-10150.00
2013:Q3,7658.00,3561.00,-88412.00,-4960.00,-65042.00,-19391.00,1554.00,678.00,-20172.00,-762.00,-689.00,12730.00,-1374.00,2732.00,-13107.00,-88677.00,-91125.00,-6946.00,50.00,2584.00,-2534.00,67.00,-2313.00,162.00,2609.00,13117.00,-30572.00,43689.00,-4298.00,3832.00
2013:Q4,3259.00,3637.00,-65153.00,-5077.00,-92922.00,-28860.00,-2299.00,-30284.00,8506.00,368.00,-5151.00,32103.00,35369.00,1754.00,-7520.00,-74947.00,-141313.00,16277.00,27018.00,3041.00,23977.00,-9274.00,1216.00,-876.00,1950.00,29802.00,80634.00,-50832.00,253.00,-10173.00
2014:Q1,2486.00,3815.00,19946.00,496.00,-47696.00,-25737.00,5696.00,-28001.00,-824.00,-1776.00,-832.00,-19270.00,-21380.00,764.00,132769.00,15815.00,-55959.00,10327.00,55459.00,4761.00,50698.00,-1772.00,239.00,798.00,1128.00,4623.00,27362.00,-22739.00,972.00,-5460.00
2014:Q2,2633.00,3894.00,-45240.00,2129.00,-42998.00,-20757.00,-1950.00,-28071.00,849.00,1336.00,7079.00,54751.00,7988.00,357.00,-46710.00,-42794.00,-35483.00,-9346.00,1565.00,1176.00,389.00,-27.00,2985.00,620.00,223.00,-3001.00,30363.00,-33364.00,-330.00,1184.00
2014:Q3,1136.00,3989.00,-47422.00,2363.00,-9845.00,-46072.00,-11523.00,-23946.00,-7492.00,-1994.00,-1117.00,16935.00,13438.00,1952.00,-26193.00,-47694.00,-70833.00,10521.00,28341.00,2452.00,25889.00,-123.00,2098.00,271.00,222.00,-19914.00,-39270.00,19356.00,1723.00,-3125.00
2014:Q4,175.00,3990.00,-80949.00,-4946.00,-67678.00,3377.00,-37.00,4153.00,15209.00,2662.00,-18610.00,-13888.00,8638.00,2935.00,-9387.00,-90422.00,-58590.00,-22.00,-19931.00,3576.00,-23507.00,-9783.00,-1956.00,-1363.00,3129.00,-1588.00,9455.00,-11043.00,-318.00,-13288.00
2015:Q1,-3819.00,4205.00,-18167.00,5899.00,-13947.00,7579.00,852.00,3513.00,2385.00,1764.00,-935.00,-21199.00,-25964.00,1507.00,27958.00,-14234.00,-12447.00,-16466.00,1916.00,343.00,1573.00,2630.00,1262.00,824.00,1876.00,6483.00,8716.00,-2233.00,-312.00,-4091.00
2015:Q2,-2288.00,4216.00,-41893.00,-3568.00,32407.00,-25977.00,-2058.00,-20102.00,1218.00,-1666.00,-3369.00,8639.00,2791.00,4805.00,-60990.00,-40739.00,-54957.00,28382.00,-25410.00,1509.00,-26919.00,-2422.00,4434.00,-626.00,3940.00,6409.00,39860.00,-33451.00,-489.00,-5350.00
2015:Q3,-2264.00,4254.00,5977.00,1459.00,72427.00,-10714.00,-97.00,9962.00,-2752.00,-3070.00,-14757.00,-74343.00,-5673.00,2357.00,20464.00,24038.00,13420.00,-407.00,-4131.00,-5172.00,1041.00,9753.00,590.00,-169.00,7260.00,-8323.00,18107.00,-26430.00,6045.00,11543.00
2015:Q4,-1404.00,4236.00,-156584.00,-9476.00,-110371.00,-7546.00,-65.00,11760.00,-13014.00,-1942.00,-4285.00,-3201.00,18496.00,2566.00,-47052.00,-158756.00,-125426.00,-4090.00,-21684.00,2336.00,-24020.00,-6435.00,2106.00,-855.00,3192.00,-2639.00,46343.00,-48982.00,-2925.00,-7812.00
2016:Q1,3652.00,4239.00,6695.00,4809.00,-17976.00,-5264.00,804.00,25467.00,-7172.00,4829.00,-29192.00,-15891.00,-31020.00,4793.00,67244.00,25425.00,-2216.00,-11834.00,39157.00,-295.00,39452.00,6045.00,-1023.00,849.00,17148.00,-20738.00,50310.00,-71048.00,-1963.00,18143.00
2016:Q2,2348.00,4243.00,65759.00,3087.00,82112.00,25287.00,-3252.00,-3082.00,19612.00,875.00,11134.00,4970.00,1000.00,3110.00,-53807.00,64220.00,56869.00,-8454.00,12083.00,8323.00,3760.00,-2400.00,1623.00,-566.00,3388.00,2486.00,-11034.00,13520.00,-809.00,-3434.00
