date,FL644090075.Q,FL643020073.Q,FL644022075.Q,FL643061773.Q,FL643063073.Q,FL643065075.Q,FL643065173.Q,FL643065473.Q,FL643065573.Q,FL643090075.Q,FL644190075.Q,FL642151073.Q,FL644122075.Q,FL643169173.Q,FL643163075.Q,FL644123075.Q,FL643168073.Q,FL643169373.Q,FL643193075.Q,FL643065045.Q,FL643061743.Q,FL643065143.Q,FL643065443.Q,FL643065543.Q
1998:Q1,18085.00,594.00,30104.00,23183.00,6921.00,19623.00,15292.00,1382.00,2949.00,-32236.00,18085.00,29989.00,8428.00,70.00,8358.00,1605.00,1605.00,0.00,-21937.00,11266.00,5210.00,5434.00,465.00,157.00
1998:Q2,20063.00,629.00,28303.00,21062.00,7241.00,22485.00,17914.00,1425.00,3146.00,-31354.00,20063.00,28103.00,10038.00,29.00,10009.00,1837.00,1837.00,0.00,-19915.00,13678.00,4874.00,7599.00,736.00,469.00
1998:Q3,22215.00,501.00,24904.00,18301.00,6603.00,22614.00,17642.00,1528.00,3444.00,-25804.00,22215.00,24855.00,10737.00,206.00,10531.00,2344.00,2344.00,0.00,-15721.00,14232.00,5418.00,7080.00,866.00,868.00
1998:Q4,22612.00,529.00,18339.00,13119.00,5220.00,19310.00,14475.00,1368.00,3467.00,-15566.00,22612.00,15133.00,11416.00,207.00,11209.00,2353.00,2353.00,0.00,-6290.00,13929.00,4977.00,7547.00,791.00,614.00
1999:Q1,23625.00,488.00,19733.00,14915.00,4818.00,18052.00,13036.00,1299.00,3717.00,-14648.00,23625.00,16138.00,12736.00,212.00,12524.00,2011.00,2011.00,0.00,-7260.00,13466.00,4424.00,7399.00,906.00,737.00
1999:Q2,22958.00,480.00,19646.00,14875.00,4771.00,17660.00,12727.00,1236.00,3697.00,-14828.00,22958.00,16323.00,12409.00,210.00,12199.00,1988.00,1988.00,0.00,-7762.00,13009.00,4043.00,7381.00,863.00,722.00
1999:Q3,23468.00,566.00,19116.00,14608.00,4508.00,17666.00,12843.00,1172.00,3651.00,-13880.00,23468.00,15765.00,12551.00,186.00,12365.00,1909.00,1909.00,0.00,-6757.00,12790.00,3792.00,7503.00,801.00,694.00
1999:Q4,39169.00,655.00,19508.00,11366.00,8142.00,16181.00,11144.00,1568.00,3469.00,2825.00,32969.00,14875.00,14896.00,0.00,14896.00,2332.00,2332.00,0.00,866.00,11538.00,3670.00,5551.00,366.00,1951.00
2000:Q1,34532.00,541.00,19167.00,11259.00,7908.00,12370.00,7748.00,1370.00,3252.00,2454.00,29507.00,12573.00,14928.00,0.00,14928.00,1453.00,1453.00,0.00,553.00,11771.00,3806.00,5932.00,309.00,1724.00
2000:Q2,33494.00,440.00,18515.00,10376.00,8139.00,12167.00,7360.00,1322.00,3485.00,2372.00,28622.00,12261.00,15127.00,0.00,15127.00,645.00,645.00,0.00,589.00,11242.00,3691.00,5551.00,305.00,1695.00
2000:Q3,33722.00,520.00,18809.00,11607.00,7202.00,11945.00,7155.00,1251.00,3539.00,2448.00,28792.00,12828.00,14504.00,0.00,14504.00,734.00,734.00,0.00,726.00,10781.00,3574.00,5273.00,297.00,1637.00
2000:Q4,35216.00,568.00,19917.00,11993.00,7924.00,11605.00,7667.00,1032.00,2906.00,3126.00,28856.00,12361.00,13590.00,0.00,13590.00,1814.00,1814.00,0.00,1091.00,10048.00,3472.00,5370.00,146.00,1060.00
2001:Q1,34786.00,631.00,20033.00,13100.00,6933.00,11739.00,7896.00,1167.00,2676.00,2383.00,28473.00,13589.00,12977.00,0.00,12977.00,1016.00,1016.00,0.00,891.00,8837.00,2609.00,5080.00,140.00,1008.00
2001:Q2,36555.00,675.00,22006.00,15245.00,6761.00,11395.00,7622.00,1096.00,2677.00,2479.00,30043.00,15661.00,12092.00,0.00,12092.00,1137.00,1137.00,0.00,1153.00,7621.00,1731.00,4813.00,132.00,945.00
2001:Q3,40072.00,597.00,24418.00,17729.00,6689.00,12152.00,8248.00,1061.00,2843.00,2905.00,32888.00,18187.00,12176.00,0.00,12176.00,1272.00,1272.00,0.00,1253.00,7015.00,963.00,5041.00,124.00,887.00
2001:Q4,46203.00,690.00,29089.00,20288.00,8801.00,12577.00,8464.00,944.00,3169.00,3847.00,38423.00,21552.00,13111.00,0.00,13111.00,1998.00,1998.00,0.00,1762.00,6744.00,329.00,5455.00,118.00,842.00
2002:Q1,53142.00,766.00,35734.00,27094.00,8640.00,12650.00,8790.00,862.00,2998.00,3992.00,44263.00,27694.00,12590.00,0.00,12590.00,2066.00,2066.00,0.00,1913.00,6493.00,0.00,5592.00,112.00,789.00
2002:Q2,61769.00,629.00,41865.00,31555.00,10310.00,15025.00,10758.00,898.00,3369.00,4250.00,52095.00,32191.00,15556.00,0.00,15556.00,2380.00,2380.00,0.00,1968.00,8963.00,0.00,7624.00,117.00,1222.00
2002:Q3,68844.00,677.00,45549.00,33864.00,11685.00,18429.00,14000.00,884.00,3545.00,4189.00,59163.00,36926.00,17499.00,0.00,17499.00,2478.00,2478.00,0.00,2260.00,11400.00,0.00,10099.00,113.00,1188.00
2002:Q4,70031.00,871.00,41353.00,31765.00,9588.00,23478.00,18613.00,992.00,3873.00,4329.00,61163.00,36180.00,20010.00,0.00,20010.00,3043.00,3043.00,0.00,1930.00,14753.00,0.00,13217.00,109.00,1427.00
2003:Q1,69267.00,964.00,41823.00,27459.00,14364.00,22125.00,17170.00,932.00,4023.00,4355.00,60711.00,33230.00,21587.00,0.00,21587.00,3243.00,3243.00,0.00,2651.00,16532.00,0.00,15016.00,107.00,1409.00
2003:Q2,77407.00,956.00,43046.00,29482.00,13564.00,29235.00,23930.00,969.00,4336.00,4170.00,68667.00,38302.00,25618.00,0.00,25618.00,2098.00,2098.00,0.00,2649.00,19526.00,0.00,18041.00,105.00,1380.00
2003:Q3,84911.00,1550.00,42863.00,26678.00,16185.00,35972.00,30261.00,979.00,4732.00,4526.00,75617.00,38326.00,32066.00,0.00,32066.00,3069.00,3069.00,0.00,2156.00,25960.00,0.00,24503.00,103.00,1354.00
2003:Q4,96405.00,1101.00,46719.00,28883.00,17836.00,43697.00,37107.00,1180.00,5410.00,4888.00,85904.00,41634.00,38613.00,0.00,38613.00,3011.00,3011.00,0.00,2646.00,30327.00,0.00,28907.00,100.00,1320.00
2004:Q1,119243.00,1488.00,61163.00,37780.00,23383.00,50766.00,42442.00,1234.00,7090.00,5826.00,106632.00,51894.00,46761.00,0.00,46761.00,3028.00,3028.00,0.00,4949.00,37012.00,0.00,34038.00,99.00,2875.00
2004:Q2,134069.00,2925.00,63491.00,37126.00,26365.00,61637.00,52503.00,1352.00,7782.00,6016.00,120726.00,58281.00,55930.00,0.00,55930.00,4179.00,4179.00,0.00,2336.00,43883.00,0.00,40825.00,98.00,2960.00
2004:Q3,156495.00,1923.00,72748.00,40787.00,31961.00,75281.00,66161.00,1280.00,7840.00,6543.00,140705.00,62046.00,71050.00,0.00,71050.00,3812.00,3812.00,0.00,3797.00,60391.00,0.00,57114.00,95.00,3182.00
2004:Q4,203223.00,3506.00,79273.00,44675.00,34598.00,112697.00,103096.00,1341.00,8260.00,7747.00,183995.00,70300.00,101146.00,0.00,101146.00,7955.00,7955.00,0.00,4594.00,89949.00,0.00,86801.00,79.00,3069.00
2005:Q1,214350.00,3784.00,81100.00,44153.00,36947.00,120631.00,110102.00,1418.00,9111.00,8835.00,193870.00,72024.00,112543.00,0.00,112543.00,6612.00,6612.00,0.00,2691.00,98557.00,0.00,94836.00,174.00,3547.00
2005:Q2,231810.00,3815.00,86568.00,44523.00,42045.00,131878.00,120995.00,1351.00,9532.00,9549.00,210827.00,75141.00,123872.00,0.00,123872.00,7704.00,7704.00,0.00,4110.00,105562.00,0.00,102053.00,136.00,3373.00
2005:Q3,247822.00,4766.00,90516.00,43003.00,47513.00,141592.00,130523.00,1419.00,9650.00,10948.00,226073.00,80612.00,130826.00,0.00,130826.00,10331.00,10331.00,0.00,4304.00,109906.00,0.00,105098.00,134.00,4674.00
2005:Q4,250039.00,4299.00,91091.00,40628.00,50463.00,140210.00,127897.00,1514.00,10799.00,14439.00,228809.00,83486.00,126225.00,0.00,126225.00,10997.00,10997.00,0.00,8101.00,107251.00,0.00,102453.00,143.00,4655.00
2006:Q1,261394.00,5048.00,93013.00,40308.00,52705.00,150174.00,135545.00,1957.00,12672.00,13159.00,237904.00,84559.00,137756.00,0.00,137756.00,10905.00,10905.00,0.00,4684.00,112654.00,0.00,107068.00,247.00,5339.00
2006:Q2,274970.00,4122.00,104332.00,47939.00,56393.00,152353.00,137621.00,1852.00,12880.00,14163.00,250436.00,93613.00,137881.00,0.00,137881.00,13618.00,13618.00,0.00,5324.00,113111.00,0.00,106984.00,245.00,5882.00
2006:Q3,284629.00,5016.00,112670.00,55080.00,57590.00,152468.00,134108.00,2218.00,16142.00,14475.00,259501.00,98359.00,138887.00,0.00,138887.00,14929.00,14929.00,0.00,7326.00,112922.00,0.00,105564.00,230.00,7128.00
2006:Q4,282954.00,5044.00,127558.00,65412.00,62146.00,129278.00,104109.00,4574.00,20595.00,21074.00,258062.00,97890.00,139177.00,0.00,139177.00,9371.00,9371.00,0.00,11624.00,110005.00,0.00,92650.00,393.00,16962.00
2007:Q1,300116.00,5626.00,137691.00,76819.00,60872.00,140205.00,110464.00,5266.00,24475.00,16594.00,273927.00,104036.00,145549.00,0.00,145549.00,15120.00,15120.00,0.00,9222.00,115308.00,0.00,97401.00,388.00,17519.00
2007:Q2,294152.00,5587.00,139102.00,76204.00,62898.00,131768.00,99519.00,5455.00,26794.00,17695.00,268409.00,106330.00,141041.00,0.00,141041.00,13804.00,13804.00,0.00,7234.00,110934.00,0.00,90816.00,386.00,19732.00
2007:Q3,262041.00,5657.00,114708.00,78682.00,36026.00,124036.00,90363.00,5096.00,28577.00,17640.00,241607.00,85612.00,136007.00,0.00,136007.00,9763.00,9763.00,0.00,10225.00,101194.00,0.00,79815.00,385.00,20994.00
2007:Q4,255308.00,5614.00,120627.00,88910.00,31717.00,113877.00,80626.00,4860.00,28391.00,15190.00,238557.00,91702.00,127295.00,0.00,127295.00,7648.00,7648.00,0.00,11912.00,92123.00,0.00,72410.00,390.00,19323.00
2008:Q1,235536.00,7609.00,113334.00,92323.00,21011.00,98959.00,66119.00,4649.00,28191.00,15634.00,214490.00,89859.00,104724.00,0.00,104724.00,6953.00,6953.00,0.00,12954.00,72197.00,0.00,56542.00,385.00,15270.00
2008:Q2,235594.00,6041.00,118360.00,99331.00,19029.00,92559.00,60527.00,4495.00,27537.00,18634.00,211026.00,91623.00,100931.00,0.00,100931.00,5788.00,5788.00,0.00,12684.00,66666.00,0.00,50862.00,389.00,15415.00
2008:Q3,226047.00,9086.00,110263.00,93175.00,17088.00,86731.00,55371.00,3904.00,27456.00,19967.00,202088.00,89575.00,91069.00,0.00,91069.00,6421.00,6421.00,0.00,15023.00,59430.00,0.00,44498.00,383.00,14549.00
2008:Q4,185175.00,5347.00,98357.00,89631.00,8726.00,64790.00,34189.00,3794.00,26807.00,16681.00,167340.00,79364.00,68413.00,0.00,68413.00,4843.00,4843.00,0.00,14720.00,45411.00,0.00,31788.00,389.00,13234.00
2009:Q1,159597.00,4848.00,100958.00,93160.00,7798.00,39535.00,8385.00,3637.00,27513.00,14256.00,140395.00,79258.00,43552.00,0.00,43552.00,2707.00,2707.00,0.00,14878.00,23948.00,0.00,7230.00,380.00,16338.00
2009:Q2,165747.00,4467.00,110380.00,101369.00,9011.00,38059.00,9320.00,3431.00,25308.00,12841.00,143774.00,81975.00,42063.00,0.00,42063.00,2464.00,2464.00,0.00,17272.00,24153.00,0.00,7934.00,375.00,15844.00
2009:Q3,168926.00,6715.00,116677.00,105747.00,10930.00,32849.00,9028.00,2073.00,21748.00,12685.00,143343.00,89127.00,38224.00,0.00,38224.00,2387.00,2387.00,0.00,13605.00,20853.00,0.00,7740.00,371.00,12742.00
2009:Q4,167749.00,7446.00,116157.00,105193.00,10964.00,30469.00,8812.00,1965.00,19692.00,13677.00,142734.00,90480.00,37062.00,0.00,37062.00,2003.00,2003.00,0.00,13189.00,18632.00,0.00,6092.00,370.00,12170.00
2010:Q1,178889.00,5853.00,122397.00,109109.00,13288.00,36191.00,10947.00,1900.00,23344.00,14448.00,152757.00,88913.00,45124.00,0.00,45124.00,1952.00,1952.00,0.00,16768.00,20736.00,0.00,7420.00,382.00,12934.00
2010:Q2,177742.00,5245.00,129127.00,114617.00,14510.00,30727.00,8838.00,1853.00,20036.00,12643.00,149588.00,94388.00,38682.00,0.00,38682.00,1849.00,1849.00,0.00,14669.00,19724.00,0.00,7412.00,372.00,11940.00
2010:Q3,194506.00,5895.00,144513.00,128694.00,15819.00,29503.00,8701.00,1757.00,19045.00,14595.00,165617.00,102040.00,38495.00,0.00,38495.00,1858.00,1858.00,0.00,23224.00,19237.00,0.00,7187.00,360.00,11690.00
2010:Q4,208132.00,5820.00,161173.00,143393.00,17780.00,28688.00,8849.00,1634.00,18205.00,12451.00,177173.00,120385.00,37013.00,0.00,37013.00,1997.00,1997.00,0.00,17778.00,18127.00,0.00,7185.00,359.00,10583.00
2011:Q1,275031.00,8818.00,211217.00,190707.00,20510.00,40938.00,20247.00,1559.00,19132.00,14058.00,219783.00,160811.00,37101.00,0.00,37101.00,762.00,762.00,0.00,21109.00,15019.00,0.00,6070.00,356.00,8593.00
2011:Q2,300776.00,6791.00,239397.00,216949.00,22448.00,38980.00,19554.00,1549.00,17877.00,15608.00,243603.00,187103.00,34755.00,0.00,34755.00,430.00,430.00,0.00,21315.00,14458.00,0.00,5936.00,348.00,8174.00
2011:Q3,328160.00,11432.00,262772.00,239200.00,23572.00,37751.00,19579.00,1520.00,16652.00,16205.00,268075.00,210856.00,33477.00,0.00,33477.00,470.00,470.00,0.00,23272.00,14555.00,0.00,6380.00,338.00,7837.00
2011:Q4,331089.00,10651.00,270279.00,248077.00,22202.00,37321.00,19595.00,1445.00,16281.00,12838.00,270276.00,218106.00,31343.00,0.00,31343.00,516.00,516.00,0.00,20311.00,14335.00,0.00,6454.00,334.00,7547.00
2012:Q1,396605.00,13395.00,328240.00,302894.00,25346.00,37290.00,21099.00,1463.00,14728.00,17680.00,328549.00,261577.00,31677.00,0.00,31677.00,357.00,357.00,0.00,34938.00,15176.00,0.00,7115.00,322.00,7739.00
2012:Q2,419981.00,13314.00,347781.00,320611.00,27170.00,40228.00,24124.00,1466.00,14638.00,18658.00,348645.00,281849.00,35362.00,0.00,35362.00,504.00,504.00,0.00,30930.00,17596.00,0.00,9526.00,302.00,7768.00
2012:Q3,489250.00,16309.00,408008.00,377817.00,30191.00,41374.00,24233.00,1427.00,15714.00,23559.00,406785.00,321850.00,33746.00,0.00,33746.00,535.00,435.00,100.00,50654.00,17185.00,0.00,9421.00,308.00,7456.00
2012:Q4,477810.00,14205.00,389477.00,357557.00,31920.00,44054.00,26260.00,1517.00,16277.00,30074.00,395190.00,320553.00,30137.00,0.00,30137.00,3322.00,3060.00,262.00,41178.00,15637.00,0.00,10167.00,299.00,5171.00
2013:Q1,480362.00,20476.00,382061.00,345873.00,36188.00,44439.00,26444.00,1830.00,16165.00,33386.00,392539.00,322011.00,31766.00,0.00,31766.00,2719.00,2296.00,423.00,36043.00,15955.00,0.00,10589.00,336.00,5030.00
2013:Q2,595714.00,14178.00,362142.00,332579.00,29563.00,185040.00,29005.00,3265.00,152770.00,34354.00,507066.00,309701.00,158978.00,0.00,158978.00,1763.00,1265.00,498.00,36624.00,150848.00,0.00,18380.00,2777.00,129691.00
2013:Q3,560443.00,12194.00,341535.00,311599.00,29936.00,186448.00,29259.00,3291.00,153898.00,20266.00,471487.00,288443.00,160426.00,0.00,160426.00,2002.00,1394.00,608.00,20616.00,152130.00,0.00,19403.00,2778.00,129949.00
2013:Q4,525769.00,10904.00,299615.00,269266.00,30349.00,191924.00,31093.00,3800.00,157031.00,23326.00,447398.00,255510.00,172245.00,0.00,172245.00,3114.00,2125.00,989.00,16529.00,160140.00,0.00,19864.00,2953.00,137323.00
2014:Q1,540753.00,10803.00,289889.00,259983.00,29906.00,213461.00,32656.00,3850.00,176955.00,26600.00,460958.00,243382.00,193658.00,0.00,193658.00,2770.00,1373.00,1397.00,21148.00,179614.00,0.00,19391.00,3240.00,156983.00
2014:Q2,551392.00,11482.00,299790.00,271007.00,28783.00,213044.00,34957.00,3766.00,174321.00,27076.00,468007.00,252803.00,188443.00,0.00,188443.00,5488.00,2455.00,3033.00,21273.00,174030.00,0.00,19156.00,3212.00,151662.00
2014:Q3,552567.00,11816.00,294534.00,265985.00,28549.00,217611.00,41224.00,4250.00,172137.00,28606.00,468085.00,252401.00,189606.00,0.00,189606.00,6883.00,2638.00,4245.00,19195.00,172919.00,0.00,22036.00,3168.00,147715.00
2014:Q4,567507.00,12213.00,306787.00,277790.00,28997.00,221851.00,43769.00,4835.00,173247.00,26656.00,482804.00,265501.00,190815.00,0.00,190815.00,8954.00,3097.00,5857.00,17534.00,172548.00,0.00,23082.00,3294.00,146172.00
2015:Q1,556295.00,12793.00,302388.00,269420.00,32968.00,215178.00,42727.00,4385.00,168066.00,25936.00,472098.00,262256.00,183790.00,0.00,183790.00,10020.00,2772.00,7248.00,16032.00,166581.00,0.00,23792.00,2776.00,140013.00
2015:Q2,539105.00,12126.00,282901.00,248420.00,34481.00,215830.00,49032.00,4324.00,162474.00,28248.00,451188.00,249027.00,173418.00,0.00,173418.00,13196.00,3514.00,9682.00,15547.00,154432.00,0.00,26553.00,2721.00,125158.00
2015:Q3,521378.00,13432.00,275252.00,241091.00,34161.00,203974.00,47838.00,4590.00,151546.00,28720.00,435174.00,229063.00,160654.00,0.00,160654.00,22320.00,3425.00,18895.00,23137.00,150271.00,0.00,32384.00,3100.00,114787.00
2015:Q4,495160.00,11603.00,262500.00,228146.00,34354.00,192218.00,45888.00,4481.00,141849.00,28839.00,411557.00,219961.00,152527.00,0.00,152527.00,27065.00,3289.00,23776.00,12004.00,142973.00,0.00,33059.00,3102.00,106812.00
2016:Q1,508315.00,12939.00,261830.00,227635.00,34195.00,204007.00,47703.00,4807.00,151497.00,29539.00,426559.00,220170.00,165319.00,0.00,165319.00,22236.00,2515.00,19721.00,18834.00,149818.00,0.00,30186.00,3170.00,116462.00
2016:Q2,506570.00,13663.00,261050.00,225666.00,35384.00,200943.00,50185.00,4657.00,146101.00,30914.00,424446.00,217067.00,163210.00,0.00,163210.00,23299.00,4205.00,19094.00,20870.00,145919.00,0.00,31960.00,3230.00,110729.00
2016:Q3,508969.00,12601.00,249539.00,213446.00,36093.00,211985.00,59561.00,4815.00,147609.00,34844.00,405079.00,210214.00,154887.00,0.00,154887.00,21497.00,4096.00,17401.00,18481.00,135786.00,0.00,29777.00,3293.00,102716.00
